	X:TIME(s)	Y:Acc1_Relative-RevJoint1(rad/s^2)	Y:Acc1_Relative-RevJoint2(rad/s^2)	Y:Acc1_Relative-RevJoint3(rad/s^2)	Y:Acc1_Relative-RevJoint4(rad/s^2)	Y:Acc1_Relative-RevJoint5(rad/s^2)	Y:Acc1_Relative-RevJoint6(rad/s^2)	Y:Driving_Torque-RevJoint1(N*m)	Y:Driving_Torque-RevJoint2(N*m)	Y:Driving_Torque-RevJoint3(N*m)	Y:Driving_Torque-RevJoint4(N*m)	Y:Driving_Torque-RevJoint5(N*m)	Y:Driving_Torque-RevJoint6(N*m)
  8.08099999999e-001  9.99999999995e-001  9.99988342620e-001  9.99999999962e-001  9.99988342620e-001  9.99999999962e-001  9.99988342620e-001  2.38925999405e-001 -1.77822370866e-001 -4.83488820461e-002 -1.94807375106e-001 -4.15032724170e-002 -3.07176239346e-002
  8.09699999999e-001  9.99999999995e-001  1.00000999203e+000  1.00000000002e+000  1.00000999203e+000  1.00000000002e+000  1.00000999203e+000  2.34778616156e-001 -1.81514346275e-001 -5.09201302594e-002 -1.96151160420e-001 -4.23258147902e-002 -3.06359515125e-002
  8.11299999999e-001  9.99999999995e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  2.30628481273e-001 -1.85208876258e-001 -5.34913485903e-002 -1.97489843618e-001 -4.31469454053e-002 -3.05515178459e-002
  8.12899999999e-001  9.99999999995e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  2.26476940985e-001 -1.88904577649e-001 -5.60616198845e-002 -1.98822725592e-001 -4.39663263343e-002 -3.04642574752e-002
  8.14499999999e-001  9.99999999995e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  2.22323829212e-001 -1.92601643155e-001 -5.86310388317e-002 -2.00149853406e-001 -4.47839736101e-002 -3.03741714121e-002
  8.16099999999e-001  9.99999999995e-001  9.99999999981e-001  9.99999722425e-001  9.99999999981e-001  9.99999722425e-001  9.99999999981e-001  2.18169268272e-001 -1.96299964601e-001 -6.11995069915e-002 -2.01471131567e-001 -4.55998356823e-002 -3.02812481833e-002
  8.17699999999e-001  9.99999999995e-001  9.99999999978e-001  1.00000222042e+000  9.99999999978e-001  1.00000222042e+000  9.99999999978e-001  2.14013442318e-001 -1.99999374134e-001 -6.37668853323e-002 -2.02786437314e-001 -4.64138463486e-002 -3.01854746376e-002
  8.19399999999e-001  9.99999999995e-001  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  2.09596596897e-001 -2.03931097946e-001 -6.64934407836e-002 -2.04177312526e-001 -4.72766536149e-002 -3.00805807349e-002
  8.20999999999e-001  9.99999999995e-001  9.99999444875e-001  9.99995003983e-001  9.99999444875e-001  9.99995003983e-001  9.99999444875e-001  2.05438205618e-001 -2.07632742961e-001 -6.90584852249e-002 -2.05480150952e-001 -4.80867635263e-002 -2.99789043225e-002
  8.22599999999e-001  9.99999999995e-001  1.00000444084e+000  9.99999999945e-001  1.00000444084e+000  9.99999999945e-001  1.00000444084e+000  2.01279344484e-001 -2.11334724397e-001 -7.16218587187e-002 -2.06776529493e-001 -4.88947641373e-002 -2.98743296328e-002
  8.24199999999e-001  9.99999999995e-001  9.99988342678e-001  1.00000000002e+000  9.99988342678e-001  1.00000000002e+000  9.99988342678e-001  1.97118998138e-001 -2.15038100999e-001 -7.41842241717e-002 -2.08066899792e-001 -4.97008730580e-002 -2.97668904161e-002
  8.25799999999e-001  9.99999999995e-001  9.99988342681e-001  1.00000000002e+000  9.99988342681e-001  1.00000000002e+000  9.99988342681e-001  1.92958460192e-001 -2.18741539875e-001 -7.67446936152e-002 -2.09350587334e-001 -5.05047610171e-002 -2.96565274688e-002
  8.27399999999e-001  9.99999999995e-001  1.00000999200e+000  9.99999999992e-001  1.00000999200e+000  9.99999999992e-001  1.00000999200e+000  1.88798019242e-001 -2.22444756495e-001 -7.93030547991e-002 -2.10627413053e-001 -5.13063361433e-002 -2.95432240145e-002
  8.28999999999e-001  9.99999999995e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  1.84636283256e-001 -2.26149243719e-001 -8.18602347914e-002 -2.11898041158e-001 -5.21059064805e-002 -2.94270351095e-002
  8.30599999999e-001  9.99999999995e-001  1.00000000001e+000  1.00000000001e+000  1.00000000001e+000  1.00000000001e+000  1.00000000001e+000  1.80474578472e-001 -2.29853623045e-001 -8.44153196437e-002 -2.13161773845e-001 -5.29031339370e-002 -2.93079000016e-002
  8.32299999999e-001  9.99999999995e-001  9.99999999981e-001  1.00000527354e+000  9.99999999981e-001  1.00000527354e+000  9.99999999981e-001  1.76052733705e-001 -2.33789512041e-001 -8.71278313199e-002 -2.14496936404e-001 -5.37476113927e-002 -2.91780905642e-002
  8.33899999999e-001  9.99999999995e-001  1.00000000001e+000  9.99997779566e-001  1.00000000001e+000  9.99997779566e-001  1.00000000001e+000  1.71890796285e-001 -2.37494043434e-001 -8.96787442479e-002 -2.15746484336e-001 -5.45400050600e-002 -2.90528778195e-002
  8.35499999999e-001  9.99999999995e-001  1.00000000004e+000  1.00000582871e+000  1.00000000004e+000  1.00000582871e+000  1.00000000004e+000  1.67729298144e-001 -2.41198126771e-001 -9.22272414350e-002 -2.16988845839e-001 -5.53298882785e-002 -2.89246940022e-002
  8.37099999999e-001  9.99999999995e-001  9.99999999945e-001  9.99995003941e-001  9.99999999945e-001  9.99995003941e-001  9.99999999945e-001  1.63567761031e-001 -2.44902242851e-001 -9.47736220227e-002 -2.18224195316e-001 -5.61173526107e-002 -2.87935482476e-002
  8.38699999999e-001  9.99999999995e-001  9.99999444875e-001  9.99999999987e-001  9.99999444875e-001  9.99999999987e-001  9.99999444875e-001  1.59406926560e-001 -2.48605678233e-001 -9.73173766185e-002 -2.19452160694e-001 -5.69021977912e-002 -2.86594142730e-002
  8.40299999999e-001  9.99999999996e-001  1.00000444091e+000  1.00000000002e+000  1.00000444091e+000  1.00000000002e+000  1.00000444091e+000  1.55246733716e-001 -2.52308490505e-001 -9.98585244757e-002 -2.20672719609e-001 -5.76844154643e-002 -2.85222872646e-002
  8.41899999999e-001  9.99999999996e-001  9.99988342639e-001  9.99999999981e-001  9.99988342639e-001  9.99999999981e-001  9.99988342639e-001  1.51086662660e-001 -2.56011267387e-001 -1.02397408034e-001 -2.21886109348e-001 -5.84641081824e-002 -2.83821875590e-002
  8.43499999999e-001  9.99999999996e-001  1.00000999195e+000  9.99999999945e-001  1.00000999195e+000  9.99999999945e-001  1.00000999195e+000  1.46928503508e-001 -2.59712120230e-001 -1.04932787073e-001 -2.23091389219e-001 -5.92408221980e-002 -2.82390383057e-002
  8.45199999999e-001  9.99999999996e-001  9.99999999984e-001  1.00000222043e+000  9.99999999984e-001  1.00000222043e+000  9.99999999984e-001  1.42510667648e-001 -2.63644217324e-001 -1.07624063481e-001 -2.24364039009e-001 -6.00632464168e-002 -2.80836777054e-002
  8.46799999999e-001  9.99999999996e-001  1.00000000002e+000  9.99994171349e-001  1.00000000002e+000  9.99994171349e-001  1.00000000002e+000  1.38353966659e-001 -2.67343827202e-001 -1.10153866640e-001 -2.25553748402e-001 -6.08343441905e-002 -2.79343345816e-002
  8.48399999999e-001  9.99999999996e-001  9.99999999978e-001  1.00000527354e+000  9.99999999978e-001  1.00000527354e+000  9.99999999978e-001  1.34198888814e-001 -2.71041925558e-001 -1.12680322935e-001 -2.26735417211e-001 -6.16024633574e-002 -2.77819531739e-002
  8.49999999999e-001  9.99999999996e-001  9.99999999992e-001  9.99997779546e-001  9.99999999992e-001  9.99997779546e-001  9.99999999992e-001  1.30044914296e-001 -2.74739041031e-001 -1.15203762489e-001 -2.27909242841e-001 -6.23677068609e-002 -2.76265454101e-002
  8.51599999999e-001  9.99999999996e-001  9.99999999989e-001  1.00000582866e+000  9.99999999989e-001  1.00000582866e+000  9.99999999989e-001  1.25892784383e-001 -2.78434453040e-001 -1.17723672282e-001 -2.29074849709e-001 -6.31298729924e-002 -2.74680873936e-002
  8.53199999999e-001  9.99999999996e-001  9.99999999981e-001  9.99995003977e-001  9.99999999981e-001  9.99995003977e-001  9.99999999981e-001  1.21742042181e-001 -2.82128629747e-001 -1.20240341299e-001 -2.30232407816e-001 -6.38890499074e-002 -2.73065896657e-002
  8.54799999999e-001  9.99999999996e-001  9.99999444883e-001  9.99999999995e-001  9.99999444883e-001  9.99999999995e-001  9.99999444883e-001  1.17593421764e-001 -2.85820857493e-001 -1.22753260779e-001 -2.31381545087e-001 -6.46450373072e-002 -2.71420293951e-002
  8.56499999999e-001  9.99999999996e-001  1.00001165736e+000  1.00000000002e+000  1.00001165736e+000  1.00000000002e+000  1.00001165736e+000  1.13187973838e-001 -2.89741562645e-001 -1.25419011041e-001 -2.32593150576e-001 -6.54447204395e-002 -2.69638179374e-002
  8.58099999999e-001  9.99999999996e-001  9.99990007974e-001  9.99999999981e-001  9.99990007974e-001  9.99999999981e-001  9.99990007974e-001  1.09042987129e-001 -2.93430603974e-001 -1.27924653428e-001 -2.33725171574e-001 -6.61942397632e-002 -2.67929631774e-002
  8.59699999999e-001  9.99999999996e-001  9.99999999962e-001  9.99999722406e-001  9.99999999962e-001  9.99999722406e-001  9.99999999962e-001  1.04901171208e-001 -2.97116620342e-001 -1.30425771472e-001 -2.34848125225e-001 -6.69402450370e-002 -2.66190004011e-002
  8.61299999999e-001  9.99999999996e-001  1.00000000002e+000  1.00000222047e+000  1.00000000002e+000  1.00000222047e+000  1.00000000002e+000  1.00761585072e-001 -3.00800663142e-001 -1.32923004212e-001 -2.35962470798e-001 -6.76829441578e-002 -2.64419691997e-002
  8.62899999999e-001  9.99999999996e-001  9.99999999984e-001  9.99994171313e-001  9.99999999984e-001  9.99994171313e-001  9.99999999984e-001  9.66244213687e-002 -3.04482533089e-001 -1.35416200357e-001 -2.37068067777e-001 -6.84222679538e-002 -2.62618599100e-002
  8.64499999999e-001  9.99999999996e-001  9.99999999975e-001  1.00000527353e+000  9.99999999975e-001  1.00000527353e+000  9.99999999975e-001  9.24903376731e-002 -3.08161586724e-001 -1.37904899567e-001 -2.38164576321e-001 -6.91580336796e-002 -2.60786537795e-002
  8.66099999999e-001  9.99999999996e-001  9.99999999989e-001  9.99997779543e-001  9.99999999989e-001  9.99997779543e-001  9.99999999989e-001  8.83588367113e-002 -3.11838339568e-001 -1.40389421652e-001 -2.39252189763e-001 -6.98903410304e-002 -2.58923643119e-002
  8.67699999999e-001  9.99999999996e-001  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  8.42306512392e-002 -3.15512071612e-001 -1.42869254868e-001 -2.40330533224e-001 -7.06189886713e-002 -2.57029713614e-002
  8.69399999999e-001  9.99999999996e-001  1.00000055509e+000  9.99999999976e-001  1.00000055509e+000  9.99999999976e-001  1.00000055509e+000  7.98477347042e-002 -3.19412474060e-001 -1.45499160422e-001 -2.41466238354e-001 -7.13892288351e-002 -2.54983507224e-002
  8.70999999999e-001  9.99999999996e-001  9.99995559131e-001  1.00000000002e+000  9.99995559131e-001  1.00000000002e+000  9.99995559131e-001  7.57260444224e-002 -3.23080385651e-001 -1.47969507618e-001 -2.42525516484e-001 -7.21103439282e-002 -2.53025692974e-002
  8.72599999999e-001  9.99999999996e-001  1.00001165736e+000  1.00000000002e+000  1.00001165736e+000  1.00000000002e+000  1.00001165736e+000  7.16084317433e-002 -3.26744509843e-001 -1.50434587789e-001 -2.43575028914e-001 -7.28275444209e-002 -2.51036586935e-002
  8.74199999999e-001  9.99999999996e-001  9.99990007938e-001  9.99999999945e-001  9.99990007938e-001  9.99999999945e-001  9.99990007938e-001  6.74934725556e-002 -3.30406439324e-001 -1.52895386481e-001 -2.44615494484e-001 -7.35411619486e-002 -2.49016781535e-002
  8.75799999999e-001  9.99999999996e-001  9.99999999992e-001  9.99999722436e-001  9.99999999992e-001  9.99999722436e-001  9.99999999992e-001  6.33831710031e-002 -3.34064004671e-001 -1.55350486184e-001 -2.45645837929e-001 -7.42506783385e-002 -2.46965521636e-002
  8.77399999999e-001  9.99999999996e-001  1.00000000002e+000  1.00000222047e+000  1.00000000002e+000  1.00000222047e+000  1.00000000002e+000  5.92766183469e-002 -3.37718238883e-001 -1.57800513108e-001 -2.46666512468e-001 -7.49562979768e-002 -2.44883208450e-002
  8.78999999999e-001  9.99999999996e-001  9.99999999981e-001  9.99994171310e-001  9.99999999981e-001  9.99994171310e-001  9.99999999981e-001  5.51740120804e-002 -3.41368937777e-001 -1.60245312351e-001 -2.47677376998e-001 -7.56579506721e-002 -2.42769777116e-002
  8.80599999999e-001  9.99999999996e-001  9.99999999961e-001  1.00000527352e+000  9.99999999961e-001  1.00000527352e+000  9.99999999961e-001  5.10760022514e-002 -3.45015458407e-001 -1.62684424814e-001 -2.48678092832e-001 -7.63554542733e-002 -2.40625079116e-002
  8.82299999999e-001  9.99999999996e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  4.67264410775e-002 -3.48885799904e-001 -1.65270050084e-001 -2.49730413341e-001 -7.70920968312e-002 -2.38312232629e-002
  8.83899999999e-001  9.99999999996e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  4.26375553206e-002 -3.52524124404e-001 -1.67697630073e-001 -2.50710259875e-001 -7.77810650936e-002 -2.36103233757e-002
  8.85499999999e-001  9.99999999996e-001  1.00000055511e+000  9.99999999995e-001  1.00000055511e+000  9.99999999995e-001  1.00000055511e+000  3.85534355585e-002 -3.56158153896e-001 -1.70119361600e-001 -2.51679775920e-001 -7.84657781933e-002 -2.33863017484e-002
  8.87099999999e-001  9.99999999996e-001  9.99995559128e-001  1.00000000002e+000  9.99995559128e-001  1.00000000002e+000  9.99995559128e-001  3.44740779038e-002 -3.59787925854e-001 -1.72535236599e-001 -2.52638940422e-001 -7.91462168752e-002 -2.31591641731e-002
  8.88699999999e-001  9.99999999996e-001  1.00001165729e+000  9.99999999950e-001  1.00001165729e+000  9.99999999950e-001  1.00001165729e+000  3.04003352614e-002 -3.63412525452e-001 -1.74944639310e-001 -2.53587277509e-001 -7.98221465270e-002 -2.29288840660e-002
  8.90299999999e-001  9.99999999996e-001  9.99990007940e-001  9.99999999948e-001  9.99990007940e-001  9.99999999948e-001  9.99990007940e-001  2.63308287812e-002 -3.67033520365e-001 -1.77348538096e-001 -2.54525497906e-001 -8.04938942259e-002 -2.26955202890e-002
  8.91899999999e-001  9.99999999996e-001  1.00000000002e+000  9.99999722467e-001  1.00000000002e+000  9.99999722467e-001  1.00000000002e+000  2.22675202270e-002 -3.70648759867e-001 -1.79745528848e-001 -2.55452535351e-001 -8.11609459375e-002 -2.24590048131e-002
  8.93499999999e-001  9.99999999996e-001  1.00000000002e+000  1.00000222047e+000  1.00000000002e+000  1.00000222047e+000  1.00000000002e+000  1.82095328433e-002 -3.74259258536e-001 -1.82136225338e-001 -2.56368837609e-001 -8.18235029101e-002 -2.22193785865e-002
  8.95199999999e-001  9.99999999996e-001  9.99999999975e-001  1.00000582865e+000  9.99999999975e-001  1.00000582865e+000  9.99999999975e-001  1.39041792847e-002 -3.78089777289e-001 -1.84669127456e-001 -2.57330392359e-001 -8.25224149094e-002 -2.19613588690e-002
  8.96799999999e-001  9.99999999996e-001  9.99999999989e-001  9.99995003986e-001  9.99999999989e-001  9.99995003986e-001  9.99999999989e-001  9.85789372082e-003 -3.81689770022e-001 -1.87046286992e-001 -2.58224081598e-001 -8.31754560040e-002 -2.17153089621e-002
  8.98399999999e-001  9.99999999996e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  5.81788661617e-003 -3.85284076112e-001 -1.89416444283e-001 -2.59106472061e-001 -8.38237011297e-002 -2.14661383461e-002
  8.99999999999e-001  9.99999999997e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  1.78397996386e-003 -3.88872900993e-001 -1.91779709636e-001 -2.59977619808e-001 -8.44671757114e-002 -2.12138580418e-002
  9.01599999999e-001  9.99999999997e-001  1.00000055510e+000  9.99999999992e-001  1.00000055510e+000  9.99999999992e-001  1.00000055510e+000 -2.24357123468e-003 -3.92456000884e-001 -1.94135893105e-001 -2.60837372899e-001 -8.51057961841e-002 -2.09584682666e-002
  9.03199999999e-001  9.99999999997e-001  9.99995559114e-001  1.00000000001e+000  9.99995559114e-001  1.00000000001e+000  9.99995559114e-001 -6.26476234584e-003 -3.96033406726e-001 -1.96484982620e-001 -2.61685709907e-001 -8.57395427375e-002 -2.06999779174e-002
  9.04799999999e-001  9.99999999997e-001  1.00001165731e+000  9.99999999970e-001  1.00001165731e+000  9.99999999970e-001  1.00001165731e+000 -1.02787548463e-002 -3.99604208936e-001 -1.98826366580e-001 -2.62522159266e-001 -8.63681826018e-002 -2.04383655792e-002
  9.06499999999e-001  9.99999999997e-001  9.99999999992e-001  9.99994448877e-001  9.99999999992e-001  9.99994448877e-001  9.99999999992e-001 -1.45369612378e-002 -4.03392368755e-001 -2.01306515442e-001 -2.63398499367e-001 -8.70308101455e-002 -2.01570366804e-002
  9.08099999999e-001  9.99999999997e-001  1.00000000002e+000  1.00000277558e+000  1.00000000002e+000  1.00000277558e+000  1.00000000002e+000 -1.85369808996e-002 -4.06950663742e-001 -2.03632611664e-001 -2.64210853212e-001 -8.76490833802e-002 -1.98890503793e-002
  9.09699999998e-001  9.99999999997e-001  9.99999999998e-001  1.00000582867e+000  9.99999999998e-001  1.00000582867e+000  9.99999999998e-001 -2.25299285336e-002 -4.10502602324e-001 -2.05951065772e-001 -2.65011328305e-001 -8.82622263671e-002 -1.96179769861e-002
  9.11299999998e-001  9.99999999997e-001  9.99999999978e-001  9.99995003975e-001  9.99999999978e-001  9.99995003975e-001  9.99999999978e-001 -2.65157772093e-002 -4.14048180331e-001 -2.08261847923e-001 -2.65799885983e-001 -8.88702143543e-002 -1.93438247895e-002
  9.12899999998e-001  9.99999999997e-001  9.99999999986e-001  9.99999999986e-001  9.99999999986e-001  9.99999999986e-001  9.99999999986e-001 -3.04938952750e-002 -4.17586758915e-001 -2.10564504216e-001 -2.66576192912e-001 -8.94728681990e-002 -1.90665877605e-002
  9.14499999998e-001  9.99999999997e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001 -3.44644489487e-002 -4.21118535996e-001 -2.12859140073e-001 -2.67340304930e-001 -9.00702126342e-002 -1.87862797070e-002
  9.16099999998e-001  9.99999999997e-001  9.99999999975e-001  9.99999999975e-001  9.99999999975e-001  9.99999999975e-001  9.99999999975e-001 -3.84271964543e-002 -4.24643281495e-001 -2.15145574959e-001 -2.68092079302e-001 -9.06621683314e-002 -1.85029048913e-002
  9.17699999998e-001  9.99999999997e-001  1.00000055510e+000  9.99999999989e-001  1.00000055510e+000  9.99999999989e-001  1.00000055510e+000 -4.23819608122e-002 -4.28160832016e-001 -2.17423673485e-001 -2.68831404385e-001 -9.12486726120e-002 -1.82164693939e-002
  9.19399999998e-001  9.99999999997e-001  9.99999999984e-001  9.99999722428e-001  9.99999999984e-001  9.99999722428e-001  9.99999999984e-001 -4.65750157881e-002 -4.31890234712e-001 -2.19834913389e-001 -2.69603206373e-001 -9.18658066547e-002 -1.79087875213e-002
  9.20999999998e-001  9.99999999997e-001  9.99999999942e-001  1.00000222039e+000  9.99999999942e-001  1.00000222039e+000  9.99999999942e-001 -5.05128018497e-002 -4.35392485225e-001 -2.22095425147e-001 -2.70316530994e-001 -9.24408820307e-002 -1.76160623806e-002
  9.22599999998e-001  9.99999999997e-001  9.99999999995e-001  9.99994448880e-001  9.99999999995e-001  9.99994448880e-001  9.99999999995e-001 -5.44422761036e-002 -4.38887271047e-001 -2.24347338509e-001 -2.71017174994e-001 -9.30103701365e-002 -1.73203033575e-002
  9.24199999998e-001  9.99999999997e-001  1.00000000002e+000  1.00000277558e+000  1.00000000002e+000  1.00000277558e+000  1.00000000002e+000 -5.83628666224e-002 -4.42374010806e-001 -2.26590239060e-001 -2.71704833550e-001 -9.35741069013e-002 -1.70215090550e-002
  9.25799999998e-001  9.99999999997e-001  9.99999999950e-001  1.00000582862e+000  9.99999999950e-001  1.00000582862e+000  9.99999999950e-001 -6.22747395511e-002 -4.45852906066e-001 -2.28824234993e-001 -2.72379567171e-001 -9.41321190987e-002 -1.67196958253e-002
  9.27399999998e-001  9.99999999997e-001  9.99999999964e-001  9.99995003961e-001  9.99999999964e-001  9.99995003961e-001  9.99999999964e-001 -6.61778612841e-002 -4.49323947620e-001 -2.31049293859e-001 -2.73041338645e-001 -9.46843823604e-002 -1.64148756520e-002
  9.28999999998e-001  9.99999999997e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000 -7.00716116340e-002 -4.52786500622e-001 -2.33264966057e-001 -2.73689819078e-001 -9.52307201137e-002 -1.61070473959e-002
  9.30599999998e-001  9.99999999997e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001 -7.39561446683e-002 -4.56240755340e-001 -2.35471352454e-001 -2.74325065085e-001 -9.57711569443e-002 -1.57962282476e-002
  9.32299999998e-001  9.99999999997e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001 -7.80730929916e-002 -4.59901551293e-001 -2.37805262964e-001 -2.74985357341e-001 -9.63388186474e-002 -1.54627152812e-002
  9.33899999998e-001  9.99999999997e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001  9.99999999989e-001 -8.19379356994e-002 -4.63338048423e-001 -2.39991987227e-001 -2.75592907545e-001 -9.68668604788e-002 -1.51457565345e-002
  9.35499999998e-001  9.99999999997e-001  9.99999999953e-001  9.99999722397e-001  9.99999999953e-001  9.99999722397e-001  9.99999999953e-001 -8.57929824648e-002 -4.66765710020e-001 -2.42168988374e-001 -2.76186876485e-001 -9.73888051197e-002 -1.48258378597e-002
  9.37099999998e-001  9.99999999997e-001  9.99999999978e-001  1.00000222042e+000  9.99999999978e-001  1.00000222042e+000  9.99999999978e-001 -8.96380217637e-002 -4.70184335985e-001 -2.44336107454e-001 -2.76767140175e-001 -9.79045828842e-002 -1.45029697428e-002
  9.38699999998e-001  9.99999999997e-001  1.00000000002e+000  9.99994448905e-001  1.00000000002e+000  9.99994448905e-001  1.00000000002e+000 -9.34730836871e-002 -4.73593986495e-001 -2.46493359049e-001 -2.77333696924e-001 -9.84141877198e-002 -1.41771684808e-002
  9.40299999998e-001  9.99999999997e-001  9.99999999989e-001  1.00000277555e+000  9.99999999989e-001  1.00000277555e+000  9.99999999989e-001 -9.72976072342e-002 -4.76994084331e-001 -2.48640333280e-001 -2.77886246973e-001 -9.89174584699e-002 -1.38484376660e-002
  9.41899999998e-001  9.99999999997e-001  9.99999999947e-001  1.00000582862e+000  9.99999999947e-001  1.00000582862e+000  9.99999999947e-001 -1.01111746894e-001 -4.80384823826e-001 -2.50777134373e-001 -2.78424852363e-001 -9.94144222147e-002 -1.35167972123e-002
  9.43499999998e-001  9.99999999997e-001  1.00000000002e+000  9.99995004019e-001  1.00000000002e+000  9.99995004019e-001  1.00000000002e+000 -1.04915463582e-001 -4.83766191677e-001 -2.52903728311e-001 -2.78949478505e-001 -9.99050556783e-002 -1.31822630810e-002
  9.45199999998e-001  9.99999999997e-001  1.00000999203e+000  1.00000000002e+000  1.00000999203e+000  1.00000000002e+000  1.00000999203e+000 -1.08944599648e-001 -4.87347670053e-001 -2.55151393828e-001 -2.79491093234e-001 -1.00419166867e-001 -1.28236472396e-002
  9.46799999998e-001  9.99999999997e-001  9.99999999975e-001  9.99999999975e-001  9.99999999975e-001  9.99999999975e-001  9.99999999975e-001 -1.12725944127e-001 -4.90708872169e-001 -2.57256291481e-001 -2.79986410583e-001 -1.00896473370e-001 -1.24831834655e-002
  9.48399999998e-001  9.99999999997e-001  9.99999999961e-001  9.99999999961e-001  9.99999999961e-001  9.99999999961e-001  9.99999999961e-001 -1.16495915058e-001 -4.94059738316e-001 -2.59350272138e-001 -2.80467208655e-001 -1.01367159150e-001 -1.21398570214e-002
  9.49999999998e-001  9.99999999997e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001 -1.20254582037e-001 -4.97400393426e-001 -2.61433386289e-001 -2.80933523142e-001 -1.01831231072e-001 -1.17936906443e-002
  9.51599999998e-001  9.99999999997e-001  9.99999999984e-001  9.99999722428e-001  9.99999999984e-001  9.99999722428e-001  9.99999999984e-001 -1.24001782964e-001 -5.00730690042e-001 -2.63505511439e-001 -2.81385258868e-001 -1.02288634377e-001 -1.14446998779e-002
  9.53199999998e-001  9.99999999997e-001  9.99999999992e-001  1.00000222044e+000  9.99999999992e-001  1.00000222044e+000  9.99999999992e-001 -1.27737307244e-001 -5.04050427524e-001 -2.65566489892e-001 -2.81822296134e-001 -1.02739301592e-001 -1.10928996946e-002
  9.54799999998e-001  9.99999999997e-001  9.99999999989e-001  9.99994448874e-001  9.99999999989e-001  9.99994448874e-001  9.99999999989e-001 -1.31461178265e-001 -5.07359661572e-001 -2.67616334631e-001 -2.82244636389e-001 -1.03183228030e-001 -1.07383104108e-002
  9.56499999998e-001  9.99999999997e-001  9.99999999950e-001  9.99999999950e-001  9.99999999950e-001  9.99999999950e-001  9.99999999950e-001 -1.35404473272e-001 -5.10863645120e-001 -2.69781690276e-001 -2.82676974384e-001 -1.03647355052e-001 -1.03585144904e-002
  9.58099999998e-001  9.99999999998e-001  9.99999444853e-001  9.99999999964e-001  9.99999444853e-001  9.99999999964e-001  9.99999444853e-001 -1.39103377421e-001 -5.14150289742e-001 -2.71807880105e-001 -2.83068490301e-001 -1.04077095928e-001 -9.99821789766e-003
  9.59699999998e-001  9.99999999998e-001  1.00000444091e+000  1.00000000002e+000  1.00000444091e+000  1.00000000002e+000  1.00000444091e+000 -1.42789843354e-001 -5.17425649853e-001 -2.73822348609e-001 -2.83444867027e-001 -1.04499853678e-001 -9.63517801862e-003
  9.61299999998e-001  9.99999999998e-001  9.99988342639e-001  9.99999999981e-001  9.99988342639e-001  9.99999999981e-001  9.99988342639e-001 -1.46464315470e-001 -5.20690300668e-001 -2.75825433727e-001 -2.83806361825e-001 -1.04915739679e-001 -9.26943204156e-003
  9.62899999998e-001  9.99999999998e-001  1.00000999195e+000  9.99999999945e-001  1.00000999195e+000  9.99999999945e-001  1.00000999195e+000 -1.50125282667e-001 -5.23942485056e-001 -2.77815990785e-001 -2.84152105204e-001 -1.05324334395e-001 -8.90095690620e-003
  9.64499999998e-001  9.99999999998e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001  9.99999999992e-001 -1.53774163432e-001 -5.27183942108e-001 -2.79795098024e-001 -2.84482918257e-001 -1.05726014906e-001 -8.52982073966e-003
  9.66099999998e-001  9.99999999998e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000 -1.57409842804e-001 -5.30413385531e-001 -2.81761910549e-001 -2.84798160052e-001 -1.06120469471e-001 -8.15601381917e-003
  9.67699999998e-001  9.99999999998e-001  9.99999999981e-001  9.99999722425e-001  9.99999999981e-001  9.99999722425e-001  9.99999999981e-001 -1.61032386935e-001 -5.33630939616e-001 -2.83716480551e-001 -2.85097872158e-001 -1.06507708038e-001 -7.77956329006e-003
